Geneid	Geneid	19_4_WT_SN_1_	20_4_WT_SN_1_	26_4_WT_SN_1_	18_4_SN_1_	19_4_WT_ON_	20_4_WT_ON_	18_4_ON_	26_4_WT_ON_	SPF_8w_F_2	SPF_8w_F_5	SPF_8w_F_4	SPF_8w_F_3	SPF_8w_F_1
Dnah6	Dnah6	0	0	0	6	0	0	0	1	2	0	1	0	0
Gm24533	Gm24533	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44362	Gm44362	0	0	0	0	0	0	0	0	0	0	0	0	0
Suclg1	Suclg1	1515	1166	890	1116	1604	1916	1808	1282	878	2202	1569	1724	1871
Gm44475	Gm44475	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm24370	Gm24370	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr210-ps1	Olfr210-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0
1700065L07Rik	1700065L07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
4931417E11Rik	4931417E11Rik	0	0	0	4	0	0	0	0	0	0	0	0	0
Gm4374	Gm4374	0	0	0	0	1	1	1	0	0	0	0	0	0
Gm31747	Gm31747	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44225	Gm44225	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26179	Gm26179	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23924	Gm23924	0	0	0	0	0	0	0	0	1	0	0	0	0
Gm22254	Gm22254	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm8992	Gm8992	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm8993	Gm8993	0	1	0	0	0	0	0	0	2	0	0	0	0
Gm6210	Gm6210	45	35	31	37	25	26	27	30	8	17	10	17	9
Gm8999	Gm8999	0	0	0	0	0	0	0	0	0	0	0	0	0
4933439N06Rik	4933439N06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm9001	Gm9001	5	8	6	1	5	3	8	1	0	7	9	6	6
Gm44113	Gm44113	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm5995	Gm5995	0	1	1	0	0	0	2	0	0	0	0	0	0
Gm44334	Gm44334	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22283	Gm22283	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44126	Gm44126	0	0	1	1	0	1	1	0	0	1	2	2	5
Gm44163	Gm44163	0	3	0	0	1	0	0	0	0	0	0	0	1
Gm9008	Gm9008	1	1	0	4	0	0	2	0	7	6	0	3	3
Gm44166	Gm44166	0	0	0	0	0	0	0	0	0	0	0	0	0
Ctnna2	Ctnna2	0	0	0	1	0	0	0	0	0	2	0	1	0
Lrrtm1	Lrrtm1	0	0	0	4	0	0	0	0	0	0	0	0	0
Gm44234	Gm44234	0	0	0	0	0	0	0	0	0	0	1	0	0
6330415B21Rik	6330415B21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44435	Gm44435	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44433	Gm44433	0	0	0	0	0	0	0	0	1	0	0	0	0
Gm44235	Gm44235	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44438	Gm44438	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44286	Gm44286	0	0	0	1	0	0	0	0	0	0	0	0	0
Gm44288	Gm44288	0	0	0	1	0	0	0	0	0	0	0	0	0
Gm44437	Gm44437	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44255	Gm44255	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21045	Gm21045	0	0	0	0	0	0	0	0	0	0	0	0	1
Gm5576	Gm5576	3	1	0	1	3	1	5	2	1	1	3	3	5
Reg3b	Reg3b	0	0	0	0	0	0	0	0	0	0	0	0	0
Reg3d	Reg3d	0	0	0	0	0	0	0	0	0	0	0	0	0
Reg3a	Reg3a	0	0	0	0	0	0	0	0	0	0	0	0	0
Reg2	Reg2	0	0	0	0	0	0	0	0	0	0	0	0	0
Reg1	Reg1	0	0	0	0	0	0	0	0	0	0	0	0	0
Reg3g	Reg3g	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm21392	Gm21392	0	0	0	0	0	0	0	1	0	0	0	0	1
Gm6072	Gm6072	0	0	0	1	0	0	0	0	0	0	0	0	0
Gm23727	Gm23727	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29005	Gm29005	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20362	Gm20362	0	0	0	0	0	0	0	1	0	0	0	0	0
Gm5311	Gm5311	5	3	0	0	0	0	2	2	2	0	1	2	0
Gm6261	Gm6261	0	0	2	0	0	0	0	1	0	0	0	0	0
Gm44271	Gm44271	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20594	Gm20594	3	3	0	0	1	2	2	2	1	2	1	2	0
Gm4409	Gm4409	0	0	0	0	0	0	0	0	0	0	0	0	0
Lrrtm4	Lrrtm4	0	0	0	11	0	1	0	0	0	0	0	0	0
Gm44240	Gm44240	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44228	Gm44228	0	2	1	1	2	3	1	0	1	1	0	0	2
Gm44230	Gm44230	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20371	Gm20371	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44241	Gm44241	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44229	Gm44229	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44242	Gm44242	0	0	0	5	0	0	0	0	0	0	0	0	0
Gm44231	Gm44231	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43900	Gm43900	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43901	Gm43901	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26264	Gm26264	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43902	Gm43902	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22530	Gm22530	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4874	Gm4874	1	0	0	1	0	0	1	0	2	0	0	0	0
Gm38840	Gm38840	0	1	0	0	0	1	0	1	0	0	0	1	0
1700097M23Rik	1700097M23Rik	0	0	0	1	0	0	0	0	1	0	0	3	0
Mir7232	Mir7232	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir468	Mir468	0	0	0	0	0	0	0	0	0	0	0	0	0
1700009C05Rik	1700009C05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
Gcfc2	Gcfc2	71	26	44	81	45	57	11	48	127	178	221	219	177
Mrpl19	Mrpl19	319	106	229	183	262	259	307	262	325	823	420	403	593
Gm20383	Gm20383	0	0	0	0	0	0	0	0	0	0	0	0	1
Gm44202	Gm44202	0	0	0	0	0	0	0	0	0	0	0	0	0
Eva1a	Eva1a	0	0	0	0	119	133	221	60	408	899	686	710	720
Gm15864	Gm15864	0	0	0	0	0	0	0	0	0	6	2	0	0
Gm31861	Gm31861	0	2	0	0	0	0	0	0	3	2	1	3	2
Gm44209	Gm44209	0	0	0	0	0	0	0	0	0	0	0	0	0
Tacr1	Tacr1	0	0	0	2	0	0	0	0	0	0	0	0	0
Pole4	Pole4	1451	1376	1066	1585	1561	1394	1478	1037	555	943	642	873	864
Gm44145	Gm44145	0	0	0	0	0	0	0	0	0	0	0	0	0
Hk2	Hk2	611	786	932	964	1984	1831	1843	1688	4400	4921	3096	3974	3466
Gm17034	Gm17034	0	6	12	0	0	0	0	0	3	32	12	2	37
Gm44884	Gm44884	99	106	100	260	530	363	379	214	313	574	270	234	333
Gm43878	Gm43878	15	2	0	0	30	6	45	8	146	155	47	17	80
2310069B03Rik	2310069B03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6312	Gm6312	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45145	Gm45145	0	0	0	0	0	0	0	0	0	0	0	0	0
Sema4f	Sema4f	0	0	0	0	0	0	0	0	0	0	0	0	0
M1ap	M1ap	94	67	85	87	85	93	42	39	99	224	79	118	109
Gm19287	Gm19287	1	0	1	0	1	2	6	0	1	1	0	0	0
Gm43985	Gm43985	0	0	1	0	0	0	0	0	0	0	0	0	0
Gm43981	Gm43981	0	0	0	0	0	0	0	0	0	0	0	0	0
Dok1	Dok1	234	156	123	250	284	253	314	306	419	1372	1047	1108	1134
Loxl3	Loxl3	149	102	84	43	120	108	13	116	103	251	193	366	396
Mir7040	Mir7040	0	0	0	0	0	0	0	0	2	0	0	0	0
Htra2	Htra2	530	339	360	307	600	667	843	682	220	550	500	541	403
Aup1	Aup1	3362	3130	2486	2695	4726	4274	4691	3790	3068	7936	4414	5294	4966
Dqx1	Dqx1	0	2	1	7	3	0	3	9	3	60	0	0	0
Tlx2	Tlx2	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm37092	Gm37092	0	0	0	0	0	0	0	0	0	0	0	0	0
Pcgf1	Pcgf1	68	30	41	48	52	44	25	60	35	129	106	104	108
Lbx2	Lbx2	29	68	30	21	49	44	64	74	124	458	110	148	160
Mir3470a	Mir3470a	0	0	0	0	0	0	0	0	0	0	0	0	0
Ccdc142	Ccdc142	2	0	0	2	2	4	5	6	2	13	7	13	7
Gm42688	Gm42688	6	15	14	12	27	29	22	18	8	31	26	23	17
Ccdc142os	Ccdc142os	0	24	5	0	36	6	8	8	28	4	0	8	8
Mrpl53	Mrpl53	0	0	2	3	9	2	0	4	0	9	12	2	5
Mogs	Mogs	1382	1006	1100	868	946	915	857	1173	612	1824	2238	2979	2595
Wbp1	Wbp1	172	136	150	214	188	321	231	223	136	244	282	260	231
Ino80b	Ino80b	44	36	39	76	101	67	121	127	254	386	196	328	255
Gm44287	Gm44287	0	0	0	0	0	0	0	0	0	1	7	4	0
Rtkn	Rtkn	7	22	10	14	6	10	8	7	9	0	1	27	6
Wdr54	Wdr54	28	8	13	17	8	38	29	20	32	0	3	0	15
1700003E16Rik	1700003E16Rik	0	0	0	14	3	0	0	0	0	0	1	0	0
Dctn1	Dctn1	966	617	982	706	947	492	742	1044	338	1084	730	920	864
Gm15624	Gm15624	0	0	0	2	0	6	0	0	0	0	6	0	3
Slc4a5	Slc4a5	0	0	0	0	0	0	0	0	1	1	0	0	0
Mthfd2	Mthfd2	300	322	232	151	804	909	662	614	303	753	517	433	613
Gm43890	Gm43890	0	0	0	0	30	38	0	31	7	34	22	15	9
Mob1a	Mob1a	5100	4954	6325	6166	5776	5266	6093	5382	1456	7094	8349	11379	9561
Bola3	Bola3	139	200	137	100	414	232	231	187	119	346	164	266	178
Tet3	Tet3	302	468	290	416	377	361	268	285	1471	1584	496	752	726
Mir6374	Mir6374	0	2	0	0	0	0	0	0	0	8	4	7	3
5430434F05Rik	5430434F05Rik	2	5	20	0	7	0	4	8	82	17	2	54	13
B230319C09Rik	B230319C09Rik	0	0	0	2	8	7	2	2	8	0	0	1	0
Dguok	Dguok	1185	1047	992	1238	1280	1157	1502	973	1121	2093	1400	1537	1701
Actg2	Actg2	141	0	2	3	2	1	0	0	0	0	0	13	0
Stambp	Stambp	407	443	391	501	721	617	353	630	1016	1672	1165	1520	1438
Gm18537	Gm18537	0	0	2	0	0	1	0	0	0	0	0	2	0
Gm21284	Gm21284	0	0	0	0	27	5	10	13	7	7	4	3	10
Gm24990	Gm24990	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7424	Gm7424	0	3	2	5	12	0	6	3	26	9	3	3	7
Clec4f	Clec4f	0	0	0	0	0	0	0	0	0	0	0	0	0
Cd207	Cd207	0	0	0	0	0	0	7	0	0	0	0	0	0
Vax2os	Vax2os	0	0	0	2	0	0	0	0	1	3	1	4	0
Gm27772	Gm27772	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27631	Gm27631	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27893	Gm27893	0	0	0	0	0	0	0	0	0	0	0	0	0
Vax2	Vax2	0	0	0	0	0	0	0	0	0	1	0	0	0
Gm25054	Gm25054	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp6v1b1	Atp6v1b1	0	0	0	3	0	0	0	0	0	1	0	0	0
1700124L16Rik	1700124L16Rik	0	0	0	0	0	0	0	0	0	1	0	0	2
Ankrd53	Ankrd53	0	0	0	0	0	0	0	0	0	0	0	0	1
Tex261	Tex261	2394	2399	1972	1849	2869	2252	2920	2709	1760	4680	4285	5312	5209
Gm7443	Gm7443	0	0	2	0	0	0	0	0	0	0	0	3	0
Nagk	Nagk	1446	1112	839	1001	937	968	913	670	892	1385	709	748	742
Paip2b	Paip2b	151	256	199	421	198	143	129	68	84	371	161	273	235
Gm23014	Gm23014	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm5312	Gm5312	0	1	0	0	1	0	3	0	2	0	1	0	1
Gm6342	Gm6342	0	0	0	0	1	0	0	0	0	0	0	0	0
Zfp638	Zfp638	955	501	679	381	957	595	407	839	1435	1421	1186	2078	1689
Gm44750	Gm44750	2	0	0	0	32	0	0	0	0	0	0	0	0
Gm5138	Gm5138	0	1	1	0	0	1	0	1	1	1	1	0	1
Gm43919	Gm43919	0	0	0	6	0	0	0	0	0	0	0	0	0
Gm43920	Gm43920	0	8	2	4	30	1	0	0	0	114	7	14	1
Dysf	Dysf	0	0	0	4	2	0	0	0	0	1	0	0	2
Gm43918	Gm43918	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7498	Gm7498	0	0	0	0	0	0	1	0	0	0	0	0	0
Gm15475	Gm15475	0	0	0	1	0	0	0	0	0	0	0	0	0
Gm44127	Gm44127	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm10445	Gm10445	0	0	0	0	0	0	0	0	0	0	0	0	0
4930504D19Rik	4930504D19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp26b1	Cyp26b1	0	0	10	0	0	0	0	0	0	0	0	1	0
Exoc6b	Exoc6b	668	666	887	727	461	315	245	432	460	582	932	1746	848
Gm7507	Gm7507	2	6	2	3	6	6	6	5	0	5	7	9	5
Gm44012	Gm44012	0	0	0	0	0	0	0	0	0	0	3	0	2
Gm44011	Gm44011	0	0	7	0	0	0	0	0	1	0	3	0	3
Gm26353	Gm26353	0	0	1	0	0	0	0	0	0	0	1	0	1
Npm3-ps1	Npm3-ps1	0	0	0	1	0	1	0	0	0	0	0	0	0
Gm43954	Gm43954	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43955	Gm43955	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43957	Gm43957	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm5878	Gm5878	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43959	Gm43959	0	0	0	0	0	0	0	0	0	0	0	0	0
Spr	Spr	337	323	234	370	364	268	383	310	482	774	503	424	510
Gm10444	Gm10444	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44285	Gm44285	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22893	Gm22893	0	0	0	0	0	0	0	0	0	0	0	0	0
Spr-ps1	Spr-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0
Emx1	Emx1	0	0	0	0	0	0	0	0	0	0	0	0	0
Sfxn5	Sfxn5	18	6	6	8	21	12	13	5	8	50	28	44	14
Rab11fip5	Rab11fip5	1483	1175	1448	1559	676	436	544	707	717	1682	1287	1502	1126
Mir705	Mir705	0	0	0	0	0	0	0	0	0	0	0	0	0
Noto	Noto	0	0	0	0	0	0	0	0	0	0	0	0	0
Smyd5	Smyd5	295	432	264	191	594	430	618	361	346	858	804	893	836
Pradc1	Pradc1	94	142	91	166	152	141	165	173	148	114	110	162	68
Cct7	Cct7	4551	3998	3148	3433	5313	5206	6221	4833	2249	5625	4542	5569	4771
Fbxo41	Fbxo41	0	0	0	0	0	0	0	0	0	0	0	0	0
Egr4	Egr4	32	11	0	1	51	41	136	83	0	0	0	0	0
Gm44023	Gm44023	0	1	0	0	0	0	0	0	0	0	0	0	0
Alms1	Alms1	81	34	26	19	124	23	0	0	35	40	65	22	51
Gm43588	Gm43588	0	0	0	0	0	0	0	0	9	0	0	0	0
Gm42600	Gm42600	1	2	0	0	0	0	3	0	3	0	0	0	0
Nat8f7	Nat8f7	0	0	0	0	0	0	0	0	0	0	0	0	0
Alms1-ps1	Alms1-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0
Nat8f3	Nat8f3	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27317	Gm27317	0	0	0	0	0	0	0	0	0	0	0	0	0
Alms1-ps2	Alms1-ps2	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir6375	Mir6375	0	0	0	0	0	0	0	0	0	0	0	0	0
Nat8f6	Nat8f6	0	0	0	0	0	0	0	0	0	0	0	0	0
Nat8f5	Nat8f5	0	0	0	0	0	0	0	0	0	0	0	0	0
Nat8	Nat8	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm9769	Gm9769	29	38	31	53	56	39	69	35	6	20	49	36	33
Nat8f2	Nat8f2	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm43309	Gm43309	0	0	0	0	0	0	0	0	0	0	0	0	0
Nat8f4	Nat8f4	0	0	0	0	0	1	0	0	26	0	15	4	19
Nat8f1	Nat8f1	17	51	26	39	30	27	15	15	19	96	47	63	36
Tprkb	Tprkb	327	469	242	598	632	689	359	550	328	689	263	377	355
Gm18290	Gm18290	0	0	0	0	0	0	0	0	0	0	0	0	0
Nat8b-ps	Nat8b-ps	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7542	Gm7542	0	0	0	1	1	0	1	0	0	0	0	0	0
Dusp11	Dusp11	767	577	803	747	946	974	993	869	449	1130	950	1091	1226
Gm19265	Gm19265	1	6	1	6	9	4	0	3	0	2	0	3	1
4930553P18Rik	4930553P18Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
Figla	Figla	0	0	0	0	0	0	0	0	0	0	0	0	0
Add2	Add2	0	0	0	1	0	0	0	0	0	0	1	0	1
Gm44090	Gm44090	2	2	0	4	0	0	0	2	9	2	1	1	0
Gm44089	Gm44089	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm19596	Gm19596	0	0	0	0	0	0	0	0	0	0	0	0	0
Tgfa	Tgfa	55	2	10	45	961	508	618	332	812	2849	3239	4117	3984
Gm43917	Gm43917	0	0	0	1	0	0	1	0	1	0	4	1	7
Gm7545	Gm7545	2	5	1	0	2	7	5	4	3	4	3	4	5
Gm10443	Gm10443	0	0	0	0	1	0	0	1	0	2	0	0	1
Gm18862	Gm18862	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam136a	Fam136a	297	309	160	154	300	241	195	287	153	723	433	342	483
Snrpg	Snrpg	129	224	165	228	243	200	156	181	214	332	114	137	119
Gm44941	Gm44941	0	12	4	0	1	7	0	0	9	18	14	17	4
Pcyox1	Pcyox1	2676	1800	2154	2387	2608	1607	1613	2446	1067	4220	4974	7043	6164
Tia1	Tia1	208	131	132	163	426	229	99	295	1934	2615	860	1112	916
Gm44790	Gm44790	0	0	0	0	0	0	0	0	0	0	0	0	0
C87436	C87436	245	272	213	394	303	332	296	328	539	952	950	1139	1120
A430078I02Rik	A430078I02Rik	20	13	24	18	27	26	2	3	18	19	3	1	14
2310040G24Rik	2310040G24Rik	178	242	205	213	223	157	266	185	136	422	249	283	274
Gm43936	Gm43936	81	55	79	93	25	11	44	10	3	0	0	13	9
Gm28720	Gm28720	3	6	9	6	0	11	0	0	91	0	7	0	16
Gm28719	Gm28719	0	0	0	4	0	0	0	5	29	18	0	1	20
Gm44386	Gm44386	0	0	2	7	3	0	2	1	0	0	0	0	2
Pcbp1	Pcbp1	5021	3883	3847	4503	5497	4833	5387	5047	2619	7578	6537	7774	6803
1600020E01Rik	1600020E01Rik	106	99	120	89	116	182	91	80	116	71	20	127	75
Gm22184	Gm22184	0	2	0	0	0	0	0	0	0	0	0	0	0
Gm44369	Gm44369	1	7	1	0	0	1	2	0	1	1	0	0	0
Asprv1	Asprv1	7	0	0	0	0	21	0	1	0	0	0	0	0
Mxd1	Mxd1	1202	1099	1170	795	573	423	322	352	152	1248	879	1092	904
Gm44292	Gm44292	15	5	12	15	15	2	0	3	83	60	13	35	32
Snrnp27	Snrnp27	530	445	469	577	1089	753	806	571	1885	1712	825	814	889
Gm44214	Gm44214	0	0	0	0	0	0	0	0	0	0	0	0	0
Gmcl1	Gmcl1	270	298	292	292	495	432	432	569	578	887	1027	1425	1027
Gm44036	Gm44036	0	5	0	0	0	7	0	1	0	27	7	12	10
Anxa4	Anxa4	5293	3778	3703	4695	2670	1666	2191	1724	305	994	1051	789	1001
2610306M01Rik	2610306M01Rik	11	16	10	7	38	21	38	56	68	53	46	78	51
Aak1	Aak1	100	164	168	127	209	79	52	136	515	689	339	499	492
Gm44153	Gm44153	0	0	0	0	0	0	0	0	76	1	0	1	2
Gm44152	Gm44152	18	0	0	15	0	0	0	0	45	0	2	17	11
Gm44093	Gm44093	0	0	0	0	0	1	0	0	126	23	6	5	8
Gm44091	Gm44091	1	0	0	0	0	6	7	0	14	0	11	0	0
Nfu1	Nfu1	768	613	563	662	1444	1267	1169	890	668	1562	873	1234	944
Gfpt1	Gfpt1	324	267	255	192	379	402	520	307	349	756	579	749	630
D6Ertd527e	D6Ertd527e	1	0	0	1	0	15	0	0	0	0	0	0	0
Antxr1	Antxr1	4	5	5	47	13	7	9	9	16	15	8	7	3
Gm44415	Gm44415	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44416	Gm44416	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44417	Gm44417	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44418	Gm44418	0	0	0	0	0	0	0	0	0	0	0	0	0
n-R5s164	n-R5s164	0	0	0	0	0	0	0	0	0	0	0	0	0
9530013L04Rik	9530013L04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44414	Gm44414	0	0	0	2	0	0	0	0	0	0	0	0	0
Gkn1	Gkn1	0	0	0	0	0	0	0	0	0	0	0	0	0
Gkn2	Gkn2	0	0	0	0	0	0	0	0	0	0	0	0	0
Gkn3	Gkn3	0	0	0	0	0	0	0	0	0	0	0	0	0
Bmp10	Bmp10	0	0	0	0	0	0	0	0	0	0	0	0	0
Arhgap25	Arhgap25	1825	1370	930	1354	5410	6604	6788	3440	1096	3707	3365	5069	4125
Gm44198	Gm44198	5	96	17	34	46	38	44	29	10	4	0	3	6
Prokr1	Prokr1	0	0	0	0	0	16	84	0	0	0	0	0	0
Gm44201	Gm44201	0	0	0	0	0	0	0	0	0	0	0	0	0
Aplf	Aplf	105	33	76	88	132	64	76	134	30	263	105	172	145
Gm44097	Gm44097	0	2	0	0	0	0	0	0	0	0	0	0	0
E230015B07Rik	E230015B07Rik	0	0	9	0	2	0	0	0	0	0	0	0	0
1810020O05Rik	1810020O05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44210	Gm44210	0	0	0	0	0	0	0	0	0	0	0	0	0
Efcc1	Efcc1	0	0	0	3	2	0	0	0	0	0	0	0	0
Gm5879	Gm5879	4	0	1	7	1	3	4	0	5	0	0	1	2
Gm43904	Gm43904	3	4	0	1	0	0	0	0	4	0	1	0	0
Gp9	Gp9	7	2	0	0	380	301	313	265	337	927	921	1007	817
Rab43	Rab43	83	143	98	50	82	83	60	131	249	358	87	169	92
Gm45140	Gm45140	12	5	4	1	3	3	1	6	8	16	7	12	6
Gm44423	Gm44423	15	22	13	10	0	0	1	0	109	85	19	23	5
9930120I10Rik	9930120I10Rik	9	32	15	27	16	12	15	10	107	95	24	16	16
Isy1	Isy1	608	454	319	471	507	473	322	384	235	348	269	268	188
B130021K23Rik	B130021K23Rik	29	49	40	1	17	10	4	15	119	72	13	52	37
Cnbp	Cnbp	18808	18394	13810	18573	25683	26634	26455	17451	6377	18806	13422	17229	16214
Gm44064	Gm44064	18	5	6	0	14	5	0	3	0	0	9	0	0
Copg1	Copg1	1501	1107	1224	1345	1372	1409	1921	1526	628	1819	1992	2897	2030
Gm26636	Gm26636	0	3	0	1	1	4	3	2	0	2	2	2	0
Hmces	Hmces	710	707	607	841	618	919	794	776	120	196	329	476	361
Rps19-ps9	Rps19-ps9	1	1	1	5	0	0	2	0	0	0	0	0	1
H1fx	H1fx	2	0	0	1	3	5	0	1	0	4	0	1	0
Gm5577	Gm5577	23	22	18	31	29	40	24	34	8	21	25	23	32
AC153872.1	AC153872.1	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44168	Gm44168	0	0	10	0	0	0	0	0	0	0	0	0	0
4933412L11Rik	4933412L11Rik	2	14	7	0	0	0	0	0	0	0	0	0	0
Rab7	Rab7	5070	4371	3894	4345	4923	4316	5382	3412	1540	3479	3446	4298	3675
Gm44187	Gm44187	9	12	21	25	19	4	4	0	32	5	4	0	5
Rpn1	Rpn1	5235	4881	4971	4941	5015	4903	4464	5547	3501	10848	12049	15260	14300
Mir6376	Mir6376	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44246	Gm44246	0	0	0	0	0	0	0	0	0	0	0	0	0
Gata2	Gata2	2	0	0	1	0	0	0	0	0	0	0	0	0
Gm44388	Gm44388	0	0	0	0	0	0	0	0	0	0	0	0	0
Dnajb8	Dnajb8	0	0	0	0	0	0	0	0	0	0	0	0	0
1700031F10Rik	1700031F10Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
Eefsec	Eefsec	375	298	334	237	493	479	569	327	434	1073	819	733	783
Gm44265	Gm44265	0	0	0	0	0	0	0	0	30	20	2	10	0
Gm25178	Gm25178	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44264	Gm44264	5	4	5	2	9	4	9	14	77	77	18	45	26
Ruvbl1	Ruvbl1	360	259	253	216	435	455	415	215	209	482	354	533	493
Sec61a1	Sec61a1	2301	2402	2482	1741	3502	2785	2705	2843	1730	5306	6548	7797	7226
Gm44170	Gm44170	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44430	Gm44430	8	0	1	0	0	0	0	0	0	0	0	0	1
Kbtbd12	Kbtbd12	0	0	0	0	0	0	12	20	1	21	11	13	15
Gm26588	Gm26588	0	0	0	0	0	0	0	0	0	0	0	0	0
Mgll	Mgll	45	29	20	84	579	833	750	581	1539	2160	1376	1463	1336
Gm44005	Gm44005	0	0	0	0	3	0	0	5	326	126	14	9	17
Gm43999	Gm43999	0	0	0	0	0	0	0	0	12	34	21	0	4
Gm43937	Gm43937	0	0	0	0	0	0	0	0	1	0	0	1	0
Gm44001	Gm44001	0	0	0	2	0	0	0	0	41	2	42	52	10
Abtb1	Abtb1	309	116	195	199	674	781	714	594	548	1443	1522	1309	1387
Podxl2	Podxl2	3	0	2	0	8	3	3	11	30	52	24	82	13
Gm15612	Gm15612	0	0	1	0	0	0	0	0	0	2	2	3	0
Gm36189	Gm36189	1	6	0	3	0	0	0	3	0	0	0	0	0
Mcm2	Mcm2	446	324	273	248	375	321	333	330	38	108	200	208	249
Tpra1	Tpra1	528	586	332	308	346	607	480	782	449	1551	1368	1685	1467
Gm44178	Gm44178	0	0	0	0	0	0	1	24	2	61	0	0	27
4933427D06Rik	4933427D06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm1965	Gm1965	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6507	Gm6507	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44203	Gm44203	0	0	1	0	0	0	0	0	0	0	0	0	0
Gm839	Gm839	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25961	Gm25961	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44204	Gm44204	0	0	0	0	0	1	0	0	0	0	0	0	0
Gm44205	Gm44205	0	0	10	0	0	0	0	0	0	0	0	0	0
Gm26811	Gm26811	0	0	0	0	0	0	0	0	0	1	0	0	0
Plxna1	Plxna1	336	233	274	185	23	10	4	70	51	117	104	95	176
